Gender,Income
Male,41203.04
Female,53328.07
Female,50814.47
Male,63928.65
Male,74737.59
Female,37371.5
Male,51473.05
Male,51455.26
Male,49858.02
Male,39151.75
Male,40828.03
Male,52404.06
Female,40546.5
Male,51592.72
Female,47540.5
Female,51416.58
Male,40467.0
Female,51574.69
Female,41190.47
Female,51606.96
Male,63393.96
Female,52609.84
Male,53218.7
Female,58172.07
Female,35964.42
Female,67189.22
Female,39444.1
Male,58796.61
Female,57469.1
Female,40978.34
Male,60088.86
Male,54978.13
Male,68899.79
Female,51933.79
Male,48914.57
Male,44852.37
Male,32566.45
Male,46817.72
Male,47241.02
Male,52620.58
Female,35768.97
Male,47609.88
Female,55762.51
Male,56755.1
Male,31401.85
Male,57064.07
Female,47534.26
Male,48149.89
Male,26354.85
Male,64935.71
Male,51767.99
Female,34685.4
Female,53752.02
Female,53444.78
Female,62225.44
Female,46903.11
Male,50119.96
Male,43571.92
Male,55979.49
Female,42165.1
Male,41070.09
Female,49322.02
Male,37741.36
Female,66021.31
Male,69272.67
Male,45464.1
Male,36134.05
Male,53365.92
Female,45178.97
Male,61746.81
Male,42128.53
Male,55445.13
Female,51139.94
Male,43237.38
Male,52400.5
Male,58785.33
Male,50868.49
Male,50972.85
Female,41272.17
Female,61442.05
Female,60445.47
Male,45894.41
Female,48757.12
Male,64142.21
Male,38664.29
Male,56042.88
Male,44413.86
Female,67780.78
Female,50634.47
Female,62603.79
Male,42386.73
Female,37514.71
Female,47657.41
Male,52626.83
Female,44892.68
Male,57583.07
Female,47900.46
Female,29185.63
Female,55528.12
Male,41174.63
Female,46384.03
Female,65531.31
Female,67728.12
Female,44245.07
Male,55777.87
Male,44477.26
Female,47131.27
Female,43942.25
Female,32756.56
Male,50950.55
Female,52881.65
Female,43289.98
Male,60877.92
Male,45639.2
Male,43627.88
Female,55265.03
Male,34573.18
Male,59066.79
Female,45978.31
Male,59892.86
Female,62881.31
Female,56401.53
Male,41880.27
Female,37491.68
Male,35659.27
Male,61029.11
Male,48652.0
Female,44007.78
Male,48679.18
Female,60806.21
Female,57787.4
Female,54385.06
Male,56378.86
Female,51801.72
Female,53021.13
Male,52210.25
Male,49999.39
Female,57533.74
Female,53612.82
Male,41192.85
Female,55288.74
Female,52472.47
Female,56114.13
Female,48957.93
Male,58117.4
Female,49385.91
Male,57238.8
Female,45435.28
Male,46127.46
Female,56020.53
Male,46682.27
Female,72057.83
Male,55664.45
Female,50249.23
Female,58199.01
Male,45193.2
Male,59230.15
Male,58952.35
Male,62535.34
Male,45591.9
Female,37772.67
Male,43898.45
Male,47183.69
Female,66672.12
Male,71950.12
Male,53446.62
Male,50093.91
Female,46500.92
Male,58246.9
Female,71885.81
Female,67858.51
Male,61379.77
Female,61233.03
Male,58323.1
Male,49527.09
Male,42634.52
Male,49791.86
Male,54223.4
Female,35463.66
Female,48470.49
Female,41740.68
Female,60138.41
Male,44502.92
Male,53282.2
Female,42999.8
Male,65976.99
Female,32992.43
Female,54758.4
Female,37227.42
Female,44906.67
Male,52061.87
Male,52553.57
Female,52292.67
Female,51517.49
Female,43581.56
Female,48359.47
Female,50316.34
Male,51953.6
Female,49343.2
Female,57295.9
Male,50933.87
Male,52013.26
Male,46173.48
Male,39475.58
Male,51540.29
Male,62074.46
Male,54438.61
Male,41825.06
Male,58147.4
Female,46648.83
Male,57146.54
Female,46312.04
Female,53533.06
Female,44815.03
Female,45069.48
Female,34337.35
Female,55120.75
Female,53701.7
Female,54264.43
Male,52753.31
Female,42377.5
Female,59658.99
Female,59927.79
Female,42117.63
Male,55321.24
Female,58749.91
Male,45299.02
Male,47039.64
Female,55341.13
Female,34896.7
Male,39114.83
Female,40102.25
Female,32036.84
Male,60849.4
Male,30118.68
Female,53431.11
Female,58116.83
Female,47064.04
Male,43316.32
Female,52328.42
Male,50018.33
Male,60035.05
Female,23714.79
Male,40812.93
Female,55615.77
Female,50504.47
Male,57520.34
Female,52620.2
Male,48652.63
Male,46977.12
Female,73250.55
Female,65349.46
Female,54955.05
Female,50784.64
Male,55381.33
Male,58268.35
Male,54188.27
Female,42486.2
Male,67845.11
Male,52462.08
Female,70139.3
Female,51871.47
Female,47543.47
Male,63841.4
Female,53011.87
Male,51334.23
Male,37996.36
Male,56602.18
Male,45066.9
Male,45522.09
Female,45094.51
Male,54390.34
Female,34646.24
Male,47891.55
Male,59802.79
Female,37543.31
Male,51728.79
Male,43686.01
Female,45963.07
Female,66551.52
Male,33495.11
Male,57656.3
Male,45220.72
Female,44723.36
Male,38884.38
Female,57539.0
Female,48085.95
Male,46823.31
Female,51098.37
Male,48297.13
Male,29993.12
Female,45091.76
Female,58954.41
Female,34933.84
Female,39100.62
Female,45732.09
Female,42743.77
Male,49721.15
Male,39069.23
Male,46121.45
Female,49520.05
Female,56489.4
Female,62447.89
Male,47384.53
Male,68880.6
Female,48160.95
Female,58288.75
Female,69315.08
Female,51393.08
Male,36264.73
Male,50909.04
Male,43883.57
Female,47255.68
Male,69849.77
Female,37772.37
Female,53004.67
Female,41222.79
Male,46923.42
Male,57448.42
Female,53181.64
Male,47749.68
Female,43502.0
Female,53160.78
Female,67076.87
Male,40986.48
Male,69116.64
Female,61994.97
Male,63693.53
Male,53084.32
Male,61711.3
Male,39911.69
Female,43319.56
Male,57658.14
Female,52958.45
Female,48516.21
Male,24973.91
Female,45645.26
Female,38259.46
Male,54935.34
Female,48088.31
Female,43716.99
Male,76429.1
Male,60381.74
Male,60558.72
Male,72022.15
Male,58021.92
Female,42290.46
Female,41121.04
Male,59649.03
Male,29406.46
Female,49222.2
Male,28288.76
Male,50988.44
Female,58540.7
Female,52794.16
Female,59381.09
Male,69648.27
Female,48564.62
Male,78076.51
Female,52126.7
Male,59491.65
Male,43889.37
Male,66193.14
Female,60417.1
Female,64714.51
Female,50545.04
Male,37445.82
Female,54603.97
Female,33029.8
Male,46638.14
Male,51910.8
Female,73772.24
Female,53185.49
Female,51395.37
Male,49369.68
Female,36579.09
Male,50858.26
Male,51028.83
Female,40313.92
Female,38132.54
Male,45184.29
Male,50649.33
Female,45424.46
Female,39491.25
Female,52892.72
Male,55388.67
Male,51212.98
Female,44370.17
Male,55948.41
Male,48094.63
Female,38109.16
Male,60362.44
Female,53535.08
Female,48807.1
Male,34289.48
Male,42551.4
Female,70185.66
Male,34916.58
Female,47486.51
Male,49836.64
Male,53204.77
Male,35028.29
Female,51741.76
Male,33138.95
Female,50974.29
Female,43476.02
Female,41341.31
Male,58348.17
Female,47643.94
Female,54737.11
Male,55068.27
Female,62699.53
Female,37917.42
Male,59190.16
Female,50164.62
Male,46218.75
Female,38507.49
Female,56065.91
Male,40777.75
Female,55178.07
Female,69278.31
Female,59799.77
Male,63914.34
Male,42809.95
Male,57627.33
Male,38557.85
Male,47665.17
Female,67412.72
Male,43921.58
Male,61113.56
Male,60156.47
Female,60747.41
Female,37329.98
Male,55252.01
Female,48434.01
Female,60884.97
Female,33450.0
Female,53677.88
Male,52263.75
Male,30098.83
Female,41145.8
Female,31698.48
Female,42736.45
Female,55492.17
Male,51953.66
Female,51694.0
Male,39602.52
Female,61204.5
Male,49811.8
Female,50337.04
Male,59404.0
Male,40086.54
Male,52285.48
Female,54234.62
Male,44544.32
Female,56523.73
Male,54771.23
Male,48988.23
Female,48678.49
Male,55235.48
Female,57884.71
Female,50629.0
Female,61201.89
Female,56585.26
Male,32115.36
Male,35951.03
Female,61822.35
Male,47532.27
Male,51641.76
Female,61392.91
Male,49935.89
Female,50372.68
Male,41312.71
Male,53699.95
Female,55865.12
Male,44221.18
Male,40779.79
Female,76262.89
Male,49070.92
Female,43163.08
Male,57065.86
Female,49492.06
Female,39142.34
Female,54830.54
Female,41468.79
Female,65764.58
Male,54945.05
Male,47231.2
Female,51093.47
Male,59032.88
Female,51859.61
Male,71221.09
Male,61358.68
Female,54876.07
Female,40630.14
Male,48531.12
Male,54788.75
Female,41771.39
Male,62934.27
Male,40258.43
Female,43627.74
Male,44377.01
Female,57438.24
Female,41950.64
Female,32000.23
Male,60880.39
Male,45556.14
Female,39314.92
Female,42451.41
Male,67167.63
Male,43429.56
Male,48766.32
Female,45530.82
Female,37673.37
Male,42572.81
Male,36988.92
Male,59558.81
Female,51008.79
Female,74826.78
Male,42910.89
Male,41411.4
Female,65337.6
Female,60579.77
Male,53847.65
Male,38863.08
Male,67449.96
Female,49278.97
Male,45693.25
Female,61429.6
Female,49777.05
Male,38343.3
Male,50403.03
Female,42186.51
Male,19906.59
Female,41182.9
Male,44722.64
Male,38443.55
Male,55752.47
Male,42225.52
Female,54784.26
Female,37666.8
Female,59092.19
Male,37235.17
Female,26584.7
Female,62372.63
Female,41441.06
Male,67569.29
Female,55645.92
Male,57902.63
Male,60454.73
Female,51126.79
Male,51240.55
Female,62813.4
Female,51113.58
Female,42718.23
Female,55857.59
Female,28863.57
Male,63195.59
Female,63404.39
Male,61981.67
Female,61597.72
Female,49158.25
Female,48933.18
Male,37703.6
Male,67480.41
Male,45149.82
Male,53398.85
Female,52540.45
Female,36595.81
Male,32553.25
Male,50055.87
Male,45462.44
Female,49105.63
Male,60654.16
Male,52249.44
Female,57585.23
Male,54453.28
Female,46836.66
Female,39981.97
Female,52647.18
Female,50838.93
Female,59151.56
Male,48491.0
Male,47026.58
Female,47705.01
Female,40812.73
Male,64469.1
Male,61396.29
Female,37869.7
Male,58039.48
Male,31549.95
Female,59852.89
Male,43036.5
Male,53599.01
Male,30704.9
Male,38012.96
Female,54687.03
Male,42990.92
Female,41600.37
Male,63958.62
Female,72109.59
Female,59370.14
Male,39081.19
Female,67635.19
Female,34385.68
Female,46955.09
Female,50547.78
Female,69240.38
Male,59126.59
Female,45362.42
Female,40550.44
Male,60021.93
Male,44666.41
Female,52167.4
Male,36302.24
Male,55692.58
Male,54886.95
Male,37583.8
Male,60316.23
Male,55547.46
Female,57400.24
Female,46213.21
Male,51789.56
Male,50633.79
Female,48518.3
Male,51705.03
Female,62564.43
Male,60749.51
Female,38181.39
Female,59854.02
Male,61911.43
Male,48488.22
Male,55084.47
Male,54940.02
Female,41500.33
Male,46180.44
Female,57508.1
Male,45041.78
Female,59755.0
Male,63049.72
Male,61436.72
Female,69798.05
Male,49092.68
Male,51772.01
Male,53206.63
Male,49396.02
Male,55421.79
Female,32887.96
Male,52049.05
Female,36225.63
Male,40373.77
Male,57328.9
Female,48008.84
Female,56976.14
Female,47792.23
Female,61064.06
Female,47609.19
Male,30450.82
Female,52253.93
Female,28311.4
Male,35472.79
Male,41170.53
Female,39922.91
Female,44549.49
Female,39579.32
Male,35940.47
Female,65418.36
Male,43218.55
Male,27692.32
Male,46390.82
Male,38752.69
Female,41150.32
Male,57103.42
Male,45518.42
Female,38474.03
Male,54462.54
Female,61499.41
Male,55368.72
Female,25464.44
Male,38850.1
Male,50474.49
Female,47557.01
Male,46727.25
Male,40172.43
Female,35944.16
Male,70077.82
Male,50271.11
Female,56421.22
Female,50062.51
Female,50463.49
Female,49378.97
Female,38795.54
Male,34855.11
Female,53862.25
Male,51878.42
Female,59382.81
Male,57353.61
Male,41914.88
Female,61325.91
Male,57650.27
Male,56908.42
Female,72493.27
Female,70439.59
Female,56899.14
Female,55651.97
Male,60816.55
Male,44160.46
Male,44301.71
Male,56734.21
Male,41435.24
Male,55927.69
Female,51568.32
Male,41438.1
Male,50258.67
Male,63050.82
Female,50823.7
Female,50865.48
Female,53289.85
Female,54591.89
Male,46691.6
Male,53502.61
Male,39509.3
Female,42009.29
Male,43288.51
Male,54697.63
Male,51602.33
Female,48656.4
Female,56907.7
Female,53788.62
Male,47100.23
Male,39647.69
Male,41802.91
Male,35331.91
Female,51405.7
Male,41378.61
Female,45046.77
Male,48724.09
Female,60439.95
Male,59287.91
Male,49452.92
Female,62655.03
Female,29876.51
Male,68772.21
Male,56925.0
Male,51028.03
Female,41086.4
Male,45619.33
Female,56093.51
Male,56320.79
Male,56683.93
Male,42715.03
Male,40701.52
Female,51952.05
Female,57698.54
Male,50031.85
Male,64814.84
Male,50331.37
Female,49992.91
Male,56705.6
Female,62192.3
Female,36507.45
Female,38819.88
Female,46867.39
Male,81589.42
Male,47385.31
Female,48782.17
Male,56183.52
Male,59769.29
Male,51697.85
Female,61643.47
Male,38060.29
Male,42339.12
Male,61624.87
Male,50109.43
Male,37375.49
Male,36774.62
Male,41890.59
Male,50021.26
Male,54673.8
Male,46709.4
Female,53849.99
Male,45629.34
Female,62239.2
Male,75518.4
Female,46073.87
Female,54799.33
Male,53984.11
Female,51386.95
Female,56532.51
Female,54788.21
Male,45289.46
Female,63165.46
Female,52016.66
Male,46152.0
Female,74432.03
Female,48837.87
Female,52549.44
Male,51754.4
Female,48701.05
Male,54486.65
Female,41550.0
Female,55965.43
Female,32416.46
Female,37019.3
Male,68257.25
Female,37438.2
Male,30400.41
Female,37685.84
Male,67400.57
Female,32081.38
Female,40441.86
Male,35418.08
Male,47258.71
Male,45639.79
Male,45192.43
Female,68561.34
Male,38009.25
Male,48978.12
Male,53386.01
Female,40197.91
Female,54865.9
Female,46001.9
Female,53743.09
Male,48920.01
Female,29494.69
Male,63060.99
Female,70704.58
Male,48232.46
Male,41020.48
Male,65060.13
Male,68903.83
Male,48312.05
Female,47813.19
Male,49200.89
Male,33254.51
Male,47088.74
Male,67149.42
Female,48313.11
Female,39599.65
Male,54966.86
Male,43328.01
Male,49335.48
Male,37311.51
Female,39633.76
Female,57376.59
Male,51158.67
Male,42239.43
Male,51195.35
Male,43928.53
Male,42162.4
Female,61640.34
Female,57828.78
Male,49787.27
Female,51443.37
Female,49916.02
Female,54870.09
Male,42004.98
Female,58625.05
Female,53535.66
Male,47369.44
Female,45122.22
Male,58411.31
Female,48495.14
Male,43011.07
Male,46154.3
Female,57692.05
Female,33894.47
Male,46445.91
Male,60705.83
Female,48317.83
Female,52728.17
Female,60867.69
Female,58923.3
Male,45599.41
Male,48696.06
Male,59047.64
Female,59394.69
Female,49119.5
Male,49464.54
Male,52676.84
Male,63669.01
Male,60675.66
Male,56933.87
Male,39213.31
Female,47251.67
Male,47777.13
Male,64184.85
Male,47611.36
Male,62534.43
Male,44293.01
Male,45091.16
Male,54814.54
Female,65681.47
Male,47882.23
Female,24372.32
Female,34358.17
Female,52979.62
Male,35252.04
Male,41344.37
Male,50123.42
Male,25506.33
Male,46202.74
Male,38351.91
Male,35008.2
Male,41978.16
Male,39307.91
Male,54694.8
Female,61965.27
Male,46355.73
Male,44038.74
Male,45857.95
Female,38918.13
Male,37112.58
Male,33544.46
Female,36704.79
Male,66319.91
Female,43095.79
Female,20583.72
Female,44129.43
Female,34095.85
Male,50594.85
Female,49516.46
Female,50558.86
Male,49592.74
Male,46272.9
Male,35441.04
Female,49253.46
Male,60189.25
Female,68136.73
Female,47620.09
Male,48703.9
Male,55004.27
Male,64932.42
Male,45137.03
Male,56926.51
Male,41771.81
Female,53298.49
Female,59706.04
Male,37091.39
Female,44748.55
Female,59547.83
Female,56161.61
Female,60359.46
Female,58484.4
Female,46588.96
Male,71991.9
Male,51369.1
Male,19442.91
Female,47176.54
Male,45308.29
Male,57952.49
Male,45488.15
Female,60989.7
Male,55580.99
Female,39999.1
Male,48596.27
Male,42244.67
Male,51847.59
Female,42185.09
Female,50744.35
Female,47276.94
Female,48477.77
Female,70509.4
Male,46395.15
Male,30655.67
Female,60158.26
Female,60079.56
Male,30210.6
Female,42991.0
Male,54358.11
Female,55242.03
Male,49952.76
Female,50178.25
Female,40614.12
Male,26001.51
Male,70495.07
Female,40313.33
Female,51765.06
Male,48411.52
Female,58971.98
Male,51148.97
Male,51534.41
Female,23656.82
Male,41666.61
Male,57446.33
Female,56546.68
Male,40483.47
Male,34219.71
Male,51265.79
Male,20932.26
Female,38513.26
Male,67601.61
Female,64450.67
Male,54872.49
Female,53073.36
Male,30498.29
Female,42593.33
Male,47048.31
Male,42805.86
Male,46497.57
Male,62992.24
Female,44581.77
Female,46590.61
Male,57395.31
Female,35805.24
Male,41597.95
Male,42622.77
Female,50555.92
Female,46550.38
Female,46866.59
Male,43351.46
Male,39291.7
Female,56091.43
Male,46621.96
Female,56190.19
Female,38883.73
Female,43347.58
Female,47788.17
Female,48721.33
Female,57543.69
Male,45694.91
Male,57467.42
Female,53749.44
Female,48931.47
Female,40487.01
Male,57568.75
Female,40736.63
Female,49787.2
Female,49460.6
Male,47929.05
Female,46106.8
Male,41779.23
Male,33830.64
Female,64038.05
Male,45082.77
Male,48718.88
Male,48657.73
Female,60956.04
Male,69331.94
Female,51598.47
Female,48429.97
Female,38765.43
Male,35564.12
Female,32260.25
Male,42041.55
Male,29091.45
Male,60788.3
Male,54230.96
Female,47483.59
Female,61093.84
Male,39288.44
Female,41800.19
Female,30662.07
Female,57743.54
Male,41896.59
Female,50156.96
Male,60025.76
Female,63708.51
Male,49708.54
Male,53842.37
Male,40961.5
Female,66833.73
Male,48338.49
Female,50802.85
Male,45931.47
Female,61992.49
Male,51995.94
Female,57609.35
Male,53539.58
Male,47795.91
Male,59294.69
Female,53453.16
Male,40390.21
Male,40107.89
Male,51488.27
Male,59074.58
Female,66394.21
Male,32227.87
Male,50256.6
Female,54896.48
Female,52956.69
Female,60093.27
Male,56555.34
Female,40145.0
Female,39852.08
Female,53124.55
Male,59905.05
Male,51434.18
Male,34220.67
Female,39528.29
Male,56915.16
Female,46513.55
Female,51179.57
Female,60654.18
Male,37977.91
Female,45857.57
Female,44771.27
Male,53554.03
Female,57728.88
Female,35197.33
Female,49944.64
Male,58693.29
Female,31452.14
Male,49356.08
Male,37842.16
Female,43584.33
Female,24949.65
Female,63927.34
Female,46441.71
Male,41928.08
Male,53282.67
Female,39576.9
Male,38627.55
Female,65103.29
Female,68086.63
Female,44079.36
Female,60673.55
Male,53560.4
Male,35861.69
Female,40718.68
Female,65511.0
Male,35732.05
Male,72809.99
Male,44286.38
Female,65808.15
Male,46944.36
Female,57999.04
Female,63950.33
Male,63899.54
Female,44156.34
Male,41426.12
Female,49187.88
Female,36995.2
Female,52392.64
Female,41792.03
Female,60827.1
Female,44298.88
Male,32577.41
Male,64009.15
Female,51833.68
Male,50291.35
Female,60943.95
Male,58715.77
Male,42381.46
Female,45502.18
Male,38870.45
Female,35355.48
Male,55785.93
Female,53921.84
Male,57608.29
Female,62816.05
Male,57744.75
Female,58634.59
Male,29220.39
Female,46930.15
Male,59645.76
Female,38317.91
Male,50916.71
Female,55194.64
Female,54428.53
Female,53687.96
Female,55989.13
Male,51807.44
Male,35370.72
Male,55069.56
Female,52847.47
Female,35502.52
Female,63797.35
Female,55338.38
Female,36196.52
Male,41827.75
Male,44359.48
Male,44352.37
Female,52930.5
Female,40236.48
Female,61281.37
Female,60458.03
Female,56193.17
Female,50442.42
Female,59374.48
Male,47240.52
Male,42755.11
Female,61901.1
Female,53175.43
Female,43159.42
Male,45822.58
Male,42635.72
Female,70221.75
Male,50040.98
Male,51577.71
Male,57212.19
Female,37846.39
Male,60965.47
Male,43921.54
Female,68300.16
Female,46873.41
Male,60376.4
Female,25032.02
Male,38248.67
Male,47063.93
Female,29692.17
Female,56008.84
Male,53129.58
Female,40091.72
Female,49840.41
Male,58064.77
Male,28969.5
Male,37265.11
Male,46649.12
Male,50237.24
Male,49413.89
Female,58892.95
Female,54772.11
Male,56966.35
Female,36101.24
Female,51448.24
Male,46928.57
Female,64620.72
Female,51743.96
Male,43309.46
Female,58525.01
Female,55632.98
Male,41783.98
Female,46515.1
Female,46685.54
Female,62274.61
Male,52032.42
Male,57267.82
Female,45067.28
Female,53348.0
Male,63033.61
Male,46389.23
Female,51151.55
Male,36366.94
Female,42344.42
Female,46655.57
Male,39391.61
Male,63219.74
Female,41619.93
Female,57867.99
Male,51868.36
Female,50308.52
Male,64861.64
Male,27394.0
Male,48037.95
Male,39196.2
Male,30385.8
Female,38052.68
Male,50172.38
Male,42746.53
Male,58966.14
Male,47861.54
Male,46752.62
Male,46797.19
Male,49015.06
Female,45815.21
Female,41487.46
Female,59891.85
Female,43759.05
Male,46164.73
Female,54294.05
Male,53187.41
Female,41065.62
Female,57549.82
Male,55376.7
Male,51779.75
Female,45686.83
Female,45932.69
Female,47982.03
Female,37681.68
Male,49607.32
Female,58921.02
Female,58763.71
Female,46191.48
Female,60640.83
Female,69059.05
Male,46837.92
Male,56915.15
Male,27371.9
Male,37418.53
Male,50911.21
Female,39932.67
